1.252817075632484034e+01 9.618775387994413784e-01
7.196524135723620930e-01 5.702553838398815023e-01
1.055708331805501565e+01 -3.396530423353064654e-01
1.212763825208116586e+01 8.690484261225148721e-01
6.886702544613615196e+00 -1.089586645408058052e+00
5.221393981100660220e+00 1.003910289502563113e-02
3.424446505808499630e+00 4.354495300599681151e-02
1.828381527869164191e+00 1.285510512680950956e+00
1.062136486546060743e+00 -1.025443024672967329e-02
7.356927447133246645e+00 -1.735518621408773887e+00
5.017176488578285465e+00 -5.059083171181355532e-02
1.213734968911833967e+01 8.606303182085361936e-01
1.023276987515557046e+01 -1.515198800448713246e-01
5.890371908745814622e+00 -1.127139859993066651e+00
1.209317321173339010e+01 9.034941673099448067e-01
3.261210084211060956e+00 5.195790430220198486e-02
1.060459661033819501e+01 -2.960365531146980089e-01
2.342723085629292878e+00 9.156459861676119472e-01
5.027927625668250577e+00 -3.804122409998111909e-02
2.315017944319311294e+00 9.819087691749317504e-01
