8.511981662258516934e+00 2.870503450474136131e-01
1.054755743141351054e+01 -3.458741253285771977e-01
8.583677314361253252e+00 1.991230375166928024e-01
8.514157236298741438e+00 2.847633271301760471e-01
2.355853270990163839e+00 8.835233712752555979e-01
6.362049979735098226e+00 -9.226344390361926884e-01
2.527737718626626773e+00 4.562011154120454437e-01
3.417104165962159712e+00 4.696675360006061228e-02
8.507697961476647919e+00 2.914739757485254601e-01
1.093180822390328322e+00 -2.535491429616376635e-02
5.134826059094193873e+00 3.077239655520547235e-02
6.372598531865926175e-01 7.506908065748241210e-01
3.360724043993312371e+00 6.273009826361951313e-02
6.604561949605948890e+00 -8.070281014775331219e-01
2.526599898076063777e+00 4.588888123181544820e-01
7.054687361199055928e+00 -1.398545117151881012e+00
1.170033200605093526e+01 1.559712779800736637e+00
1.002948083937430113e+01 1.607992725636945008e-01
1.110830848871251675e+01 1.075506116997710704e+00
1.160478007389611754e+01 1.679832694435751783e+00
6.323810690549154678e+00 -9.594807593193080963e-01
1.251407491167894293e+01 9.480282753166243692e-01
3.336059832330617869e+00 6.419959528639661295e-02
1.891469202361621305e+00 1.363676531778461820e+00
1.236204407492530954e+01 8.288200179711839866e-01
9.027156535777109525e+00 -3.403898708996628275e-01
1.084262693443010761e+01 2.132779168227351141e-01
3.322234391679859677e-01 1.163365240064987205e+00
1.772434096410708371e+00 1.189516173181173642e+00
4.957306407081982336e+00 -1.377898388702147869e-01
1.128888450134496324e+01 1.540625671006104813e+00
4.301378121179520342e+00 -1.412855321127548303e+00
6.366543754077328421e-01 7.519664161341589326e-01
9.923866360354931970e+00 2.821244579236967809e-01
1.170402793930951546e+01 1.554038968821018329e+00
6.531425437259677835e+00 -8.116504852592452135e-01
5.578513077699294165e+00 -6.037324143450688574e-01
9.101820269773940097e+00 -3.404835527710655674e-01
4.642693307960437998e+00 -8.891042901456172043e-01
5.824444081811369855e+00 -1.059427691813373373e+00
8.824046694324342965e+00 -1.662371495464323445e-01
3.382410227744441666e+00 5.879887491399045374e-02
5.654827065643313055e+00 -7.693382214684293396e-01
4.530901430304536959e+00 -1.149571665244396801e+00
