8.737503109834261039e+00 -3.775803190878967985e-02
1.203457065609402576e+01 9.773312419066433332e-01
2.261232510627312564e+00 1.102501290863246775e+00
1.445746868064448964e+00 3.863584566557218269e-01
6.679736936493110733e+00 -8.367340622271981498e-01
9.403897515256733897e+00 -3.127801094723330066e-02
4.093933762184252423e+00 -1.240386063400804373e+00
3.324809202032152022e+00 6.387734752175597275e-02
7.609780497595886040e+00 -1.436930505776010669e+00
7.663704184806908515e+00 -1.301661430603541891e+00
9.327032490788944585e+00 -1.422773986563510284e-01
4.659238952061451222e+00 -8.466190244582265656e-01
3.412242288056502648e+00 4.905265467840563831e-02
1.007292703628904285e+01 9.806662707496169307e-02
9.576069484439212687e+00 2.110295301936386814e-01
1.199887847730378887e+01 1.030589620833205267e+00
6.643478586300730626e+00 -8.179248635056803884e-01
6.365737992887167351e+00 -9.192051914689167713e-01
1.055392771676001828e+01 -3.418068961351479196e-01
5.234345799528142607e+00 1.220074741080101610e-03
1.075899460209342173e+01 -1.476791092131646277e-02
9.484796589283433832e+00 8.901771416439513418e-02
1.663774612761419691e+00 9.476244283333283835e-01
2.444993352307436862e-01 1.172355827671157646e+00
4.817318249382121387e+00 -4.353030947211762314e-01
8.797588431990053692e+00 -1.290182940243282117e-01
3.656208441259186870e+00 -2.412153127839357369e-01
4.019212669121721149e+00 -1.096670684346650049e+00
5.544349022007353689e+00 -5.272903464570566356e-01
9.519270869273436020e+00 1.378154636856133153e-01
1.137385103096966610e+00 -3.191698425760147728e-02
9.933769585557897130e+00 2.731047188633722311e-01
7.844358735878222966e+00 -7.393641397088832612e-01
5.950726077635843048e+00 -1.163272897162484609e+00
5.366106308945139958e+00 -1.625880253148819232e-01
9.006258218141779182e+00 -3.337396047403794475e-01
3.558893597796843444e+00 -8.007350853488151565e-02
1.201851691271436096e+01 1.000582607479357566e+00
1.376956986745583755e+00 2.332077578441563714e-01
7.449731334329834809e+00 -1.695757118459666035e+00
5.875329068651632625e+00 -1.114252905933517113e+00
9.097426543375386032e+00 -3.414998734345904285e-01
4.090551267619678022e+00 -1.234639913974119541e+00
2.815879278682122955e-01 1.174592552554634795e+00
1.193933428050131162e+01 1.130421515728758042e+00
4.753247872101935556e+00 -5.992361164731970780e-01
1.226171426462505210e+00 9.113262079936235160e-03
6.906573949541860991e+00 -1.123985389033175908e+00
6.515986000356148722e+00 -8.165440417967008147e-01
2.422974054347983408e+00 7.151983436504941727e-01
1.229136511580970748e+01 8.063010163069287417e-01
1.219024913707677982e+01 8.251065947155256097e-01
5.628773202617657567e+00 -7.141530296482555551e-01
5.814191507088737332e+00 -1.046343184601655762e+00
1.139901058074781304e+01 1.695042817841778904e+00
5.391909656673989026e+00 -2.080227264814913379e-01
5.762660107204224502e+00 -9.709081684987544980e-01
7.257662035694296243e+00 -1.691425105318670408e+00
7.557805506800681528e+00 -1.546050202184596767e+00
8.574182143267144340e+00 2.120853731709275714e-01
3.993895762132397387e+00 -1.041118370542015059e+00
9.146501647341985120e+00 -3.230961064539447092e-01
9.770692831994947980e+00 3.443932307987056518e-01
5.533339131239257469e+00 -5.026637612915005882e-01
9.304506518377014146e+00 -1.723555125344153338e-01
4.427556853953892535e+00 -1.323435828041054085e+00
1.207203299827401111e+01 9.280137008623982053e-01
8.989353324361710307e+00 -3.262742268079286134e-01
3.476949061989090595e+00 9.238991221828224409e-03
3.761316138645760088e+00 -4.701057930343988112e-01
8.368052270962690997e+00 3.662742675445952445e-01
7.368166653828744472e+00 -1.735045315834274682e+00
4.338131339716396973e+00 -1.402129353949407964e+00
1.219125342361137854e+01 8.246034888634785620e-01
9.687697998325871751e+00 3.142408179954754854e-01
9.300498940627335287e+00 -1.775425783006425728e-01
4.814566125879764513e+00 -4.421137869171719026e-01
1.001516247709552410e+01 1.801335693252489045e-01
1.742442828198875526e+00 1.129137614533737732e+00
8.763837811422106938e+00 -7.865861932846326954e-02
9.039550612431218823e+00 -3.429707963821697625e-01
6.118911885176194332e+00 -1.140703857502439300e+00
1.006265645901184413e+01 1.133773199310456614e-01
1.250665982543766042e+01 9.408339328012077507e-01
1.063847758459378845e+01 -2.521599438341276533e-01
6.879198085050375333e+00 -1.076914989535972644e+00
1.167184911206600439e+01 1.601156594642796360e+00
3.432625351863076713e-01 1.158636740564638501e+00
7.021631214931903564e+00 -1.337051714004587666e+00
2.555513129037903841e+00 3.919318402164065906e-01
1.020250557131498503e+01 -1.054651718180998343e-01
1.838946124469054588e+00 1.300941346998776726e+00
4.853108771802440158e-01 1.024167602836539626e+00
5.144964452255336163e+00 3.186886566932567444e-02
6.029737617200533251e+00 -1.173669549800465894e+00
1.081313820925649516e+01 1.280010397650179765e-01
1.050456257868139431e+01 -3.636019433657784461e-01
6.118773837738487487e+00 -1.140786091970338534e+00
9.727372614932665584e+00 3.341366763301059084e-01
8.204709941170731824e+00 2.427405563221818330e-01
5.861539093872752737e+00 -1.101092669858074746e+00
1.230481174107033304e+01 8.084802433044986358e-01
5.654326089409302369e+00 -7.682949686915371279e-01
9.948921572926673562e+00 2.582641457635631577e-01
8.143716157726711202e+00 1.343579434279956741e-01
1.064406609538172788e+01 -2.439138031769836346e-01
3.428485562016057031e+00 4.152190473110523028e-02
1.185511912268740708e+01 1.285812326268540806e+00
8.433040960252219165e+00 3.496238001120405281e-01
1.192032921595193073e+01 1.164483708212069146e+00
7.069207342263658100e-01 5.987164378089234740e-01
3.695962868618039465e+00 -3.221752886312614916e-01
7.500356959363121412e+00 -1.639235177222270412e+00
9.532245470861903103e-01 1.054520801331149116e-01
9.888351007837195894e+00 3.098031116653965911e-01
1.688795024176173998e+00 1.008420167783390831e+00
1.030289998750724800e+00 1.387582574947288094e-02
1.154723880104492828e+01 1.721592686451336229e+00
4.389833357083726462e+00 -1.365475699303569490e+00
5.220747146415626538e+00 1.044178581572274833e-02
3.086261856649106683e+00 -2.688055805318387628e-02
9.691450480580632743e+00 3.165364719830572326e-01
1.111818293391372947e+01 1.105988228998721512e+00
8.043746554532077653e+00 -1.075731450548255141e-01
9.194872814474910783e+00 -2.904963719018555102e-01
3.089097557941638539e-01 1.170645266597645451e+00
1.218246789897532167e+01 8.292223362124053754e-01
5.011546715957929443e+00 -5.755325569934566232e-02
8.688885179953258486e+00 3.948622853158134660e-02
2.177464161939968168e+00 1.259782340560583025e+00
7.913394824103802350e+00 -5.088076762002029518e-01
7.285447731836065977e+00 -1.712085581208734331e+00
8.832629462306629264e+00 -1.777928117724766888e-01
2.680322204710203327e+00 1.458556724322238041e-01
1.168794648573304507e+01 1.578246157811402650e+00
1.155030035309720127e+01 1.720043206720677453e+00
8.498585128385313325e+00 3.005253049660330800e-01
1.157227008318777273e+01 1.706649284884713680e+00
1.077019732628944837e+01 1.315381866751574869e-02
8.639685602562071409e+00 1.168461319412605892e-01
3.614808083225065971e+00 -1.657814739953944738e-01
1.282218488781583288e+00 7.135326022040999749e-02
9.966060530424531549e+00 2.400282904993401856e-01
1.179801951435783636e+01 1.392749461122772647e+00
5.511885935460619557e+00 -4.549356434542671801e-01
2.222277787283552186e+00 1.181021670959107484e+00
1.254626632514430717e+01 9.798830952355402912e-01
8.556754899514098511e+00 2.349326764367155596e-01
5.083842571838026458e+00 1.089043396243283279e-02
4.851514754766046877e+00 -3.530978281681119157e-01
8.151430476471798414e+00 1.498342920074978712e-01
9.628002661350571145e+00 2.669037584415816511e-01
6.830173850539492442e+00 -9.992993242485411765e-01
6.398419951274224582e-01 7.452393803496687452e-01
8.116924176464152652e+00 7.683280565277939012e-02
1.070430260688068813e+01 -1.374812938054704725e-01
1.189828912387395965e+00 -1.641442325084596643e-02
4.497634872039125931e+00 -1.214065171647464858e+00
9.769422657777438346e+00 3.442677868567062260e-01
7.699581047653561328e+00 -1.201034746309794343e+00
1.150008813113279338e+01 1.735189937768341073e+00
3.503088847431979680e+00 -1.447066681890893380e-02
2.577349578939380770e-01 1.174127418475767293e+00
3.567220327198001861e-01 1.151746460567527830e+00
1.042123110463029256e+01 -3.519713801375219941e-01
4.125979469180903969e+00 -1.290749351102439046e+00
5.601390048071008820e+00 -6.544758624117716916e-01
5.586759625595166590e+00 -6.220915939987420318e-01
3.853586674868278106e+00 -6.984385872307403709e-01
1.004437465195511514e+01 1.399288973851157969e-01
3.877670747851914346e+00 -7.593544457050751539e-01
7.878543712026578660e+00 -6.247723055551263061e-01
7.674839159738033878e+00 -1.271259203488056322e+00
8.935877114133095489e+00 -2.908231321031275463e-01
9.842182075904970517e+00 3.341670349017619168e-01
8.910993383178354321e+00 -2.685443130958177216e-01
7.073498412054909146e+00 -1.432741403686662807e+00
9.495278464922460415e+00 1.041153940197481337e-01
3.037015914277628514e+00 -4.702648859891066929e-02
6.939370248524788565e+00 -1.182982120769076051e+00
9.595258834806623227e+00 2.330841931870110129e-01
7.167716116859987885e+00 -1.587099516377187047e+00
5.057551951356411557e+00 -8.648447762094169100e-03
1.986574189969095572e-01 1.158401198459316550e+00
7.577279999139745925e+00 -1.507797071343003559e+00
1.471388306936211920e+00 4.489925416876235920e-01
3.184668911844249717e+00 2.116739672037378645e-02
7.098684171435394319e-01 5.921352007418880792e-01
8.998389035039130235e+00 -3.304945387680529034e-01
7.261161301503459287e-01 5.557814644430105755e-01
4.627393056491664325e+00 -9.277497981309028585e-01
5.522237462648562634e+00 -4.779091613085884038e-01
2.495448050850241462e+00 5.338878071389241420e-01
