0 1
0.012579 1.0125
0.025158 1.025
0.037737 1.0373
0.050316 1.0494
0.062895 1.0612
0.075474 1.0728
0.088053 1.0839
0.10063 1.0947
0.11321 1.1049
0.12579 1.1147
0.13837 1.1238
0.15095 1.1324
0.16353 1.1403
0.17611 1.1474
0.18868 1.1539
0.20126 1.1595
0.21384 1.1643
0.22642 1.1683
0.239 1.1713
0.25158 1.1734
0.26416 1.1746
0.27674 1.1748
0.28932 1.174
0.30189 1.1721
0.31447 1.1692
0.32705 1.1653
0.33963 1.1603
0.35221 1.1542
0.36479 1.147
0.37737 1.1388
0.38995 1.1294
0.40253 1.119
0.41511 1.1075
0.42768 1.0949
0.44026 1.0813
0.45284 1.0667
0.46542 1.051
0.478 1.0343
0.49058 1.0167
0.50316 0.99807
0.51574 0.97857
0.52832 0.95818
0.54089 0.93695
0.55347 0.9149
0.56605 0.89209
0.57863 0.86856
0.59121 0.84435
0.60379 0.8195
0.61637 0.79407
0.62895 0.76811
0.64153 0.74167
0.65411 0.71481
0.66668 0.68759
0.67926 0.66005
0.69184 0.63227
0.70442 0.60429
0.717 0.57619
0.72958 0.54802
0.74216 0.51985
0.75474 0.49175
0.76732 0.46376
0.77989 0.43597
0.79247 0.40842
0.80505 0.38119
0.81763 0.35434
0.83021 0.32793
0.84279 0.30203
0.85537 0.2767
0.86795 0.25199
0.88053 0.22796
0.89311 0.20469
0.90568 0.18221
0.91826 0.16059
0.93084 0.13988
0.94342 0.12014
0.956 0.10141
0.96858 0.083739
0.98116 0.067177
0.99374 0.051764
1.0063 0.037544
1.0189 0.024553
1.0315 0.012827
1.0441 0.0024002
1.0566 -0.006698
1.0692 -0.01444
1.0818 -0.020802
1.0944 -0.025763
1.1069 -0.029304
1.1195 -0.031411
1.1321 -0.032072
1.1447 -0.031279
1.1573 -0.029027
1.1698 -0.025314
1.1824 -0.020141
1.195 -0.013514
1.2076 -0.0054415
1.2202 0.0040658
1.2327 0.014993
1.2453 0.027321
1.2579 0.041028
1.2705 0.056091
1.2831 0.072481
1.2956 0.090167
1.3082 0.10912
1.3208 0.12929
1.3334 0.15065
1.3459 0.17315
1.3585 0.19675
1.3711 0.2214
1.3837 0.24705
1.3963 0.27364
1.4088 0.30113
1.4214 0.32945
1.434 0.35854
1.4466 0.38835
1.4592 0.41881
1.4717 0.44986
1.4843 0.48143
1.4969 0.51345
1.5095 0.54586
1.5221 0.57859
1.5346 0.61157
1.5472 0.64472
1.5598 0.67798
1.5724 0.71127
1.5849 0.74452
1.5975 0.77767
1.6101 0.81064
1.6227 0.84335
1.6353 0.87575
1.6478 0.90776
1.6604 0.9393
1.673 0.97032
1.6856 1.0007
1.6982 1.0305
1.7107 1.0596
1.7233 1.0878
1.7359 1.1152
1.7485 1.1417
1.7611 1.1673
1.7736 1.1918
1.7862 1.2153
1.7988 1.2376
1.8114 1.2588
1.8239 1.2788
1.8365 1.2975
1.8491 1.3149
1.8617 1.331
1.8743 1.3458
1.8868 1.3591
1.8994 1.3711
1.912 1.3816
1.9246 1.3906
1.9372 1.3981
1.9497 1.4042
1.9623 1.4088
1.9749 1.4118
1.9875 1.4134
2.0001 1.4134
2.0126 1.4119
