 0.000000  0.000000  0.000000  0.500000  0.988046 
 0.000000  0.000000  0.025641  0.500000  0.994138 
 0.000000  0.000000  0.051282  0.500000  0.996268 
 0.000000  0.000000  0.076923  0.500000  0.994676 
 0.000000  0.000000  0.102564  0.500000  0.989645 
 0.000000  0.000000  0.128205  0.500000  0.981491 
 0.000000  0.000000  0.153846  0.500000  0.970543 
 0.000000  0.000000  0.179487  0.500000  0.957131 
 0.000000  0.000000  0.205128  0.500000  0.941575 
 0.000000  0.000000  0.230769  0.500000  0.924171 
 0.000000  0.000000  0.256410  0.500000  0.905187 
 0.000000  0.000000  0.282051  0.500000  0.884859 
 0.000000  0.000000  0.307692  0.500000  0.863394 
 0.000000  0.000000  0.333333  0.500000  0.840968
 0.000000  0.000000  0.358974  0.500000  0.817736 
 0.000000  0.000000  0.384615  0.500000  0.793840 
 0.000000  0.000000  0.410256  0.500000  0.769419 
 0.000000  0.000000  0.435897  0.500000  0.744617 
 0.000000  0.000000  0.461538  0.500000  0.719592 
 0.000000  0.000000  0.487179  0.500000  0.694522 
 0.000000  0.000000  0.512821  0.500000  0.669612 
 0.000000  0.000000  0.538462  0.500000  0.645089 
 0.000000  0.000000  0.564103  0.500000  0.621204 
 0.000000  0.000000  0.589744  0.500000  0.598225 
 0.000000  0.000000  0.615385  0.500000  0.576423 
 0.000000  0.000000  0.641026  0.500000  0.556067 
 0.000000  0.000000  0.666667  0.500000  0.537403 
 0.000000  0.000000  0.692308  0.500000  0.520644 
 0.000000  0.000000  0.717949  0.500000  0.505954 
 0.000000  0.000000  0.743590  0.500000  0.493437 
 0.000000  0.000000  0.769231  0.500000  0.483124 
 0.000000  0.000000  0.794872  0.500000  0.474970 
 0.000000  0.000000  0.820513  0.500000  0.468850 
 0.000000  0.000000  0.846154  0.500000  0.464558 
 0.000000  0.000000  0.871795  0.500000  0.461818 
 0.000000  0.000000  0.897436  0.500000  0.460289 
 0.000000  0.000000  0.923077  0.500000  0.459583 
 0.000000  0.000000  0.948718  0.500000  0.459278 
 0.000000  0.000000  0.974359  0.500000  0.458937 
 0.000000  0.000000  1.000000  0.500000  0.458129 
 0.000000  0.025641  0.000000  0.500000  0.995882 
 0.000000  0.025641  0.025641  0.500000  1.002491 
 0.000000  0.025641  0.051282  0.500000  1.005292 
 0.000000  0.025641  0.076923  0.500000  1.004530 
 0.000000  0.025641  0.102564  0.500000  1.000490 
 0.000000  0.025641  0.128205  0.500000  0.993481 
 0.000000  0.025641  0.153846  0.500000  0.983825 
 0.000000  0.025641  0.179487  0.500000  0.971837 
 0.000000  0.025641  0.205128  0.500000  0.957818 
 0.000000  0.025641  0.230769  0.500000  0.942040 
 0.000000  0.025641  0.256410  0.500000  0.924745 
 0.000000  0.025641  0.282051  0.500000  0.906137 
 0.000000  0.025641  0.307692  0.500000  0.886386 
 0.000000  0.025641  0.333333  0.500000  0.865634 
 0.000000  0.025641  0.358974  0.500000  0.843997 
 0.000000  0.025641  0.384615  0.500000  0.821579 
 0.000000  0.025641  0.410256  0.500000  0.798481 
 0.000000  0.025641  0.435897  0.500000  0.774810 
 0.000000  0.025641  0.461538  0.500000  0.750693 
 0.000000  0.025641  0.487179  0.500000  0.726279 
 0.000000  0.025641  0.512821  0.500000  0.701746 
 0.000000  0.025641  0.538462  0.500000  0.677306 
 0.000000  0.025641  0.564103  0.500000  0.653197 
 0.000000  0.025641  0.589744  0.500000  0.629681 
 0.000000  0.025641  0.615385  0.500000  0.607034 
 0.000000  0.025641  0.641026  0.500000  0.585535 
 0.000000  0.025641  0.666667  0.500000  0.565447 
 0.000000  0.025641  0.692308  0.500000  0.547009 
 0.000000  0.025641  0.717949  0.500000  0.530417 
 0.000000  0.025641  0.743590  0.500000  0.515812 
 0.000000  0.025641  0.769231  0.500000  0.503268 
 0.000000  0.025641  0.794872  0.500000  0.492785 
 0.000000  0.025641  0.820513  0.500000  0.484285 
 0.000000  0.025641  0.846154  0.500000  0.477611 
 0.000000  0.025641  0.871795  0.500000  0.472532 
 0.000000  0.025641  0.897436  0.500000  0.468753 
 0.000000  0.025641  0.923077  0.500000  0.465925 
 0.000000  0.025641  0.948718  0.500000  0.463661 
 0.000000  0.025641  0.974359  0.500000  0.461554 
 0.000000  0.025641  1.000000  0.500000  0.459196 
 0.000000  0.051282  0.000000  0.500000  1.001319 
 0.000000  0.051282  0.025641  0.500000  1.008417 
 0.000000  0.051282  0.051282  0.500000  1.011876 
 0.000000  0.051282  0.076923  0.500000  1.011945 
 0.000000  0.051282  0.102564  0.500000  1.008909 
 0.000000  0.051282  0.128205  0.500000  1.003073 
 0.000000  0.051282  0.153846  0.500000  0.994747 
 0.000000  0.051282  0.179487  0.500000  0.984234 
 0.000000  0.051282  0.205128  0.500000  0.971814 
 0.000000  0.051282  0.230769  0.500000  0.957736 
 0.000000  0.051282  0.256410  0.500000  0.942215 
 0.000000  0.051282  0.282051  0.500000  0.925422 
 0.000000  0.051282  0.307692  0.500000  0.907496 
 0.000000  0.051282  0.333333  0.500000  0.888541 
 0.000000  0.051282  0.358974  0.500000  0.868637 
 0.000000  0.051282  0.384615  0.500000  0.847850 
 0.000000  0.051282  0.410256  0.500000  0.826243 
 0.000000  0.051282  0.435897  0.500000  0.803889 
 0.000000  0.051282  0.461538  0.500000  0.780879 
 0.000000  0.051282  0.487179  0.500000  0.757334 
